758,参与测试计划与用例、测试报告的编写，以及问题缺陷的发现及跟踪,1
759,"各产品易用性改进和界面技术优化""",2
760,"""1.Buildoptimizationmodelstocreatenew,scalablesolutionsforbusinessproblemssuchasscheduling,inventoryplanningandsupplychainmanagement(forecasting,planning,optimization,and/orlogistics)",1
761,"解决方案或实施文档（SOP,SOW等）编写",1
762,负责数字化业务Android/iOS平台功能特性开发和各类移动产品新技术预研,2
763,"""1、对接集团业务，进行需求调研，梳理控制需求",2
764,熟练掌握Struts、Spring、Hibernate等主流开发框架；后台，需要有实际使用经历,1
765,"对产品总的问题进行跟踪分析和报告，推动测试中发现问题及时合理地解决。""",4
766,维护业务数据模型，验证数据质量，保障数据完整和可靠,2
767,"""1.负责公司电脑端和移动端产品的UI设计",0
768,参与App架构设计，可独立承担模块设计并主导项目,1
769,"统筹协调所负责的项目，协调跨部门合作，推动业务、设计、开发、测试团队紧密合作，确保项目/产品按时按质完成；""",4
770,"""1.负责全栈产品（后台服务、接口、App、小程序、web等）的自动化测试开发和性能测试",1
771,能开发程序满足公司内部客户或客户个性化功能需求主，负责收集系统对接问题上报，分析需求可行性，协助需求部门完成需求的提交,2
772,"""1、按照工作计划，按时完成相关的设计、开发、单元测试任务",1
773,配合技术负责人进行系统总体方案设计,4
774,负责脚本编写及桌面小工具开发,1
775,"具有良好的团队意识和合作精神，擅于协调与沟通，能挖掘并引导客户需求""",2
776,带领项目组内初中级人员开展工作,4
777,优化质量管理标准和管理办法，并监控地区执行情况,4
778,与其它架构团队协作，对现有应用程序进行性能分析并提出相应的优化建议,1
779,"""1、本科及以上学历，计算机相关专业，三年以上JAVA开发经验",1
780,负责监控资金系统应用情况和软硬件的风险自查工作，满足外部监管及内部风控要求，确保安全合规,4
781,熟悉常用友盟，支付宝，微信，高德地图，极光推送等第三方,1
782,定期根据产品的核心数据进行分析，持续完善和优化已有产品功能,2
783,参与产品的设计，代码开发，应用自测和bug修复工作,1
784,"""1、协助销售完成客户开发工作，为客户提供专业解决方案，为销售提供专业技术支持与指导",2
785,负责运维主动预防工作，从应用系统架构、监控、容量、性能等方面进行分析以提前发现隐患问题，并推动优化解决，不断提高系统运行稳定性,0
786,推进线上重点问题的解决,4
787,"按时完成上级交办事宜。""",3
788,负责无人机的组装、调试和维护工作,0
789,"""1.	负责自动驾驶及车联网应用的产品研究、规划、定义、设计和完善",0
790,跟进市场调研分析，确定公司在市场运作上的主要策略并监督实施,4
791,组织进行业务需求研讨与分析工作，并形成业务需求基线,2
792,"负责使用常用数据分析及数据挖掘算法（时间序列/timeseries,分类/classification,聚类/clustering,文本挖掘/textmining,自然语言/NLP等）来改进或重新设计核心的运营步骤",1
793,"完成领导交办的其他各项工作；""",3
794,"负责对个性化系统的数据接口进行开发。""",0
795,"""1、与客户或业务部门沟通合作，推进数据在实际业务场景的应用，并提供数据解决方案",2
796,负责速运通APP项目安卓端开发2、负责定位并解决现有软件存在的问题3、按照项目计划按时提交高质量的代码完成开发任务4、规范和文档的编写、维护,4
797,"参与产品系统解决方案设计，确保产品方案与系统设计以及业务需求的相容性和一致性。""",2
798,"""1.对业务的成本模型和定价模型进行优化",2
799,建立健全客户关系管理系统，维护客户管理,0
800,负责Linux&unix操作系统开源工具引入及二次开发，包含类似Jumpserver、ansible、ELK、BT、pacemaker、oswatch等等,1
801,负责办公场地系统相关文档编写、用户培训和使用指导，受理用户事件和服务请求,0
802,"根据市场需求及公司定位制定本部门的市场营销策略以及规划，结合行业和社会热点进行市场推广，建立和保持良好的品牌形象和声誉。""",2
803,"进行数据分析和可用性测试，评估产品上线后的效果，并提出用户体验改善计划。""",2
804,负责制定软件测试计划，测试方案、用例的设计，测试环境的搭建和测试用例的执行,1
805,"掌握常用电气信号测量仪器的使用""",1
806,负责协助采购寻找供应商资源，并将方案转化成测试样线，完成可行性技术评估,4
807,"推动各部门的数据化运营,并组织数据产品和工具的培训。""",2
808,"""岗位职责",3
809,"负责版本生产发布准备、生产发布验证，并持续跟踪生产运行情况；""",4
810,"在按照需求完成编码开发工作的前提下，能通过大数据量压力测试。""",2
811,负责新大型场地筹建IT支持,0
812,"完成大数据平台的搭建与数据维护""",2
813,对所负责的产品线进行日常数据跟踪，定期分析产品效果，跟踪用户行为，并不断进行产品优化,2
814,"各类团队数据汇总及汇报。""",4
815,能够很好对接研发部并保证产品开发落完美视觉呈现,2
816,协助测试人员完成软件系统及模块的测试,1
817,"注重学习和积累，追求卓越；""",2
818,"""1、制定或更新项目计划，信息技术项目，包括项目目标，技术，系统，信息规范，日程安排，资金，和人员编制等信息",4
819,测试方案及用例设计：能够根据产品需求进行功能方面测试方案及测试用例的设计,2
820,负责公司项目和产品的需求调研和需求分析工作，撰写《需求调研报告》、《需求规格说明书》，从用户体验的角度出发，分析用户的操作习惯和偏好,2
821,"负责在项目推进过程中的跨部门协调沟通工作，确保产品及新功能能按时完成并高质量上线；""",4
822,负责制定H线产品功能及版本规划，设计，撰写详细的产品解决方案及原型设计文档,1
823,基于用户体验和业务场景，产出产品功能设计，推动业务流程优化升级,2
824,"有进程/多线程编程经验,熟悉Socket网络编程、文件流操作，熟悉TCP/IP，HTTP等网络协议",1
825,能够主动挖掘客户需求，结合业务找到痛点并形成解决方案,2
826,熟练掌握Axure、UIDsigner的使用,1
827,"参与HR系统相关项目建设与支持；""",4
828,２、负责分布式存储平台的运维、升级、排障与性能调优,0
829,"跟踪业内最新的安全漏洞和技术，制定漏洞预警和解决方案""",4
830,与研发团队沟通、协调，以确保产品功能特性和交互符合产品需求文档的要求,2
831,"""1、编写代码实现产品功能，完成项目开发、撰写相关文档，参与需求分析",1
832,具备良好的问题定位分析能力,2
833,协助测试人员完成系统功能测试及问题修复,1
834,参与研发部门技术评估、技术积累、技术难题解决等工作,4
835,能够进行或指导团队成员解决项目中的技术难题,4
836,负责制定项目开发计划并跟踪进度，确保项目如期完成,4
837,，设计与执行测试用例，跟踪定位产品软件中的缺陷或问题,1
838,"熟悉当前互联网的各种流行应用，在交互开发、用户体验等方面有自己的见解。""",1
839,"推进相关材料整合，进行数据分析，协调相关人员进行数据报告输出""",4
840,"""1、负责运营支撑平台、运维自动化平台及其组件的设计和开发",0
841,"负责自动化测试开发人员培养和知识积累，负责协助自动化测试团队建设。""",0
842,可在复杂的约束条件下找到平衡，给出最合理的交互解决方法，并推动方案的落地,4
843,"""非标自动化设备方案设计，传动及驱动系统设计等",1
844,"协助产品推广传播渠道的管理运维，建立运营渠道管理规范及流程等。""",0
845,按照过程管理，负责项目单元测试、功能测试等,0
846,负责在项目管理中定义和推行开发/测试/实施流程，保证过程的质量,4
847,与运营/IT团队紧密合作，设计并优化产品前端用户体验、转换率、后台促销系统、推送系统等方面的需求,2
848,参与用户研究及交互的方案讨论，主导项目的视觉设计工作，并持续优化设计上的细节,2
849,"""1、负责服务集群的设计与搭建配置",0
850,根据业务需求能独立完成需求分析、方案设计、模型设计、代码编写开发等工作,1
851,负责桌面操作系统镜像制作、测试和版本管理,0
852,指导、安排需求调研、分析、跟踪、变更工作,4
853,"""1、负责客户需求调研及需求反馈的分析，根据概要需求（客户及内部需求）编写详细需求规格说明书",2
854,项目人员分配的职务，责任，以及各方面资源的协调,4
855,负责健康检查，确保数据完整性,0
856,与运营/IT团队紧密合作，承接产品后台使用功能及前端用户体验设计并迭代优化等方面的需求,2
857,负责包装实验室品牌推广、企划工作，建设和发展部门文化、管理文化,4
858,负责合同管理，合同履行情况管理,4
859,参与系统维护和现有软件产品升级，快速定位并修复缺陷,2
860,"""1、完成线下体感互动项目及现场互动项目的需求与开发",2
861,"""1、结合COBIT、ISO27001、ITIL、CMMI等IT内控标准及最佳实践，参与公司IT内控体系的建立与维护",4
862,"""1、使用基于大数据的机器学习算法，对顺丰的海量数据进行处理，发现复杂行为背后的规律，并提供解决方案",2
863,负责对事件进行统计分系，及相关制度流程工具的开发与优化,4
864,"""1、负责公司Hadoop/Hive/Spark/es/实时计算等开源平台的架构审核、运维保障、容量规划等工作",0
865,"对软件产品及相关技术有强烈的责任心，求知欲；有项目开源经验更佳。""",1
866,配合进行版本生产发布、验证，并持续跟踪生产运行情况,4
867,参与重点产品的项目重点、难点的技术攻坚,4
868,对信息技术特别是互（物）联网、电子商务在产业地产行业发展进行前瞻性把握，并迅速应用于产业园,2
869,负责产品培训和技术支持,0
870,负责针对特定的顺丰核心业务需求，基于大规模用户数据，进行数据挖掘和分析，并反推业务逻辑，提出改进建议,2
871,负责组织、协调与产品研发相关的各种资源，并对开发结果进行验证，实现产品的上线目标,4
872,协助开展信息安全事件的调查和整改,4
873,协同运维、运营等团队，对线上产品进行优化、调整和升级，根据用户反馈及日常数据分析，完善产品功能，提高用户体验，优化运营、运维效率，提升产品关键指标,2
874,负责收集客户反馈，发掘用户痛点，进行需求管理工作，包括需求管理、需求分析等相关内容,2
875,"平台的搭建与数据维护""",0
876,负责整个产品团队的建设及管理，保持产品与相关业务部门的紧密联系，确保平台项目按时完成和上线,4
877,负责指导研发工程师详细设计和开发,0
878,统筹地区需求的研发过程管控,2
879,"需求信息的记录、收集、反馈，技术文档的编写，用户配需、系统使用指导。""",1
880,将规划需求转化为方案实现，完成快件分拣中心物流输送系统和分拣系统（含自动化）的方案设计,2
881,负责客户处投放热敏打印机安装调试,0
882,负责数据库性能监控与优化，故障处理与灾难恢复,0
883,"""1、负责深入理解业务的需求、场景、后续发展方向，进行项目需求分析与规划，并对于项目的推广、实施交付进行全程跟踪",4
884,负责与产业园相关的IT专业硬件设备的需求承接和解决方案的制定,0
885,对UI设计过程熟悉，充分理解各类产品的设计要求，熟练掌握图标设计技能与交互界面设计技能,1
886,组织拟定年度信息化工作计划及预算，并对接集团IT部门，协调相关资源，保证信息化工作有力支持到产业园运营中心的业务开展,4
887,负责服务运行异常故障排查处理,0
888,开发并维护数据库架构体系,0
889,负责技术架构设计、重构、优化，根据业务和技术规划制定基础架构方案,0
890,负责为项目提供概念设计方案，配合团队高效完成系统化的设计方案，并推动方案的落地实施,4
891,对项目组成部分或模块进行完整系统设计,1
892,负责对事件进行分析、预警、升级,0
893,"负责完成上级交付的其他工作任务""",3
894,指导协助同事解决日常工作中的问题,4
895,完成软件用户体验、性能、功能等方面的改进及提升工作，并交付合格产品,2
896,"""1.管理公司数据库，保证数据库集群系统的稳定、高效运行",0
897,负责涉及场地的IT专项工作推进和完成,4
898,管理ODM/OEM合作项目，协调开发进度并满足质量要求,4
899,系统疑难问题解决,0
900,参与支持产品中后期的结构设计、研发以及批量生产过程中工业设计相关事项,4
901,"""1.负责大数据应用部AI算法的落地和产品化",2
902,统筹流程的变革、基于未来发展、创新的改变现状,2
903,"""1按照公司的流程进行用户需求分析，并能针对需求做出架构设计及高层设计",2
904,"持续研究了解国内外先进的数据科学方法及技术，发现顺丰大数据背后的特征规律和商业机会。""",2
905,"""1、设计测试方案、测试用例，记录并协助定位缺陷，跟踪缺陷并完成回归，总结测试过程，编写测试报告",1
906,机房的UPS、空调、服务器、存储、交换机、防火墙等设备的日常巡检及报修；服务器、存储的部署管控，布线管控，设备上,0
907,"SDK封装""",1
908,"参与到大数据平台对内、对外的需求整理、分析，产品设计、项目管理工作。""",2
909,应用模型成果，部署、跟踪、监控模型表现，根据监控结果进行模型优化，达到模型准确率要求,1
910,"""1.负责顺丰项目的前端技术选型与方案落地",4
911,"""1、负责系统的模块设计，编码和单元测试等",1
912,定期进行市场信息的收集和整理以及分析工作，提出合适的市场推广创意,2
913,负责IT系统重大故障处理及疑难杂症的分析与推动解决,0
914,面向用户提供应用系统技术架构评审服务，出具相应技术方案并确保架构规范的执行,4
915,"""1、负责产品PC端、移动端前端开发，与后台工程师协作，完成数据交互、动态信息展现",2
916,负责系统应用及架构优化工作跟进,0
917,"""1.承接公司个性化项目的开发与管理",4
918,负责软件模块设计、编码与测试，并编写相关的技术文档,1
919,具有扎实的Java开发能力，熟练掌握Eclipse、Myeclipse等开发工具,1
920,负责产品及经营数据统计，并通过分析，以数据展示，对产品效果及经营策略提出建设性建议,2
921,监督系统的研发进程，负责评审开发人员的开发结果,0
922,"""研究开源虚拟化软件源码并文档化",1
923,"定义产负责方案/产品的成本模型，以及方案/产品/需求的报价""",2
924,"""1、	承接个性化业务工具的开发与应用",2
925,"""1、管理机房规划组日常事务",0
926,熟练掌握设计模式,1
927,负责相关业务系统事件处理,0
928,负责主动与业务部门沟通，深入了解集团资金业务，统筹集团资金类系统规划,4
929,"负责跨部门沟通合作，负责，负责产品运营推广中相关组织和机构的开拓、联络和协调等。""",4
930,"""1、制定项目管理计划，明确项目目标，范围，组织结构，里程牌，了解变更/风险/沟通/进度/质量/配置等管理方法",4
931,"""1.根据实际项目要求主导开发各类自动化测试工具，编写自动化测试用例及框架",1
932,"""1、官网、活动H5开发和维护",0
933,根据项目需求进行软件的设计和研发,2
934,负责研发成品的功能测试,0
935,负责专送组C端产品的前端，后端，运营管理系统的研发,0
936,"""1.根据需求在Android移动端进行应用开发、维护",2
937,负责业务系统日常运维，按时效要求受理外部客户或内部用户的异常报障、服务请求或业务咨询，为业务运营技术支持；按流程处理生产异常问题及系统突发故障，跟进问题处理状态及推送问题解决,0
938,根据物流业务特征，完成数据分析方案，以数据为依据设计产品需求,2
939,"处理研发打样质量及其他售后问题。""",0
940,"""1、精通Jstorm、SparkCore,SparkStreaming、SparkSql中的一种，能对jstorm、Spark的生产问题快速排除、对Jstorm、Spark进行性能调优",1
941,负责实施跟进及进度效果监控，包括设计和开发的跟进配合,4
942,负责制定同城推广策略，建立有效的分析，保障产品落地,4
943,对新型试点的业务模式，时效、成本、资源利用、信息质量进行管控,2
944,参与项目计划，能与研发、运维团队进行良好的沟通协作，确保项目顺利上线,4
945,市场IT技术研发,2
946,"""1.负责机器视觉方案的设计",0
947,推动业务、设计、研发各方，确保产品的上线时间与质量,2
948,"跟踪视频语义理解领域的前沿技术；""",2
949,跟进并处理系统事件，对系统问题及故障解决跟踪优化，负责服务状况与服务质量报告，不断提升集群服务质量,2
950,"""1、负责智能产品和自动化机械结构、设备五金及塑胶结构设计，生产图纸出图",0
951,"""1、负责桌面计算机软硬件安装、配置、升级、运行维护与管理，接受用户得故障上报，记录每天维护的日志和故障报告；保障桌面系统正常运行，满足日常工作的需要",0
952,"解决项目中的关键问题和技术难题。""",4
953,参与设计WEB前端架构及应用,1
954,处理采购寻源，比价，议价，订单，交付及付款工作,2
955,负责IT服务中心运维研发团队管理，培养研发人员专业技能与素养,0
956,系统开发测试、部署和集成,0
957,"""1、主要负责iOS应用程序的架构及开发工作，针对iOS程序业务要求进行技术选型",1
958,"""1、负责大当家商城前端的产品规划、功能规划",2
959,"""工作职责包括但不限于：",3
960,负责编写系统的部分运维文档和管理文档，如系统安装文档，系统维护手册，用户使用手册，FAQ，应急切换文档，系统标准化文档,1
961,"""1、深入了解和学习航空行业相关系统的业务理论和技术知识，并参与相关系统的系统的架构设计及核心编码工作",1
962,进行数据研发和分析，支持业务优化、监控和考核,2
963,分析业内优秀客户支持方案，配合行业解决方案处梳理目标行业客户的信息管理需求，提供技术解决方案,2
964,按需规划场地产能，优化场地内部功能分区及操作流程，提升场地及设备的利用率,2
965,关注业界最新技术动态，结合公司业务引进新技术实践落地；主导完善通用组件、达到技术积累和IT资源高效利用,2
966,全面统筹协调执行市场推广方案，并监督执行过程，并对推广方案的落地效果进行跟踪与分析,4
967,负责软件界面的美术设计、创意工作和制作工作，根据各种相关软件的用户群，提出构思新颖、有高度吸引力的创意设计,1
968,"""1、管理",0
969,负责与产品项目、美术、测试等其它团队的主要沟通，合理安排开发计划，保证项目的正常进行,4
970,"""1、负责客户需求的访谈调研，根据客户需求编写需求规格说明书，产品设计、Demo制作，并编写相关报告与解决方案，并持续对变更进行跟踪与管理",2
971,参与数据产品的研发，助力数据商业价值的发掘,2
972,"""1、根据市场以及工作具体需要进行市场推广活动的策划并制定具体的活动方案",4
973,"""1、与需求方，交互设计师以及后台开发人员协作",1
974,"编写安全、高性能、高可靠性的C++程序；""",1
975,负责指导制定、审核公司技术管理制度和技术规程标准,4
976,"""1、评审业务需求，输出可描述的数据含义解释，负责顺丰核心业务的日常数据分析工作",2
977,"针对生产问题事件，快速响应支持，进行问题定位、修复解决；""",4
978,"自动化工具的开发、使用及改进；""",1
979,"""1.负责规划、设计、建设和维护公司的网络系统",0
980,"推进算法更新优化，提高算法系统的可靠性和效率""",1
981,"""岗位职责：",3
982,根据产品用户生命周期及运营目标，多维度分析用户产品使用数据，并制定执行“拉新、促活、留存“运营措施，提升产品市场有效使用率,2
983,跟进设计效果最终在产品的实现，根据不同需求和信息提供不同的UI设计界面，同时保证设计品质与实现品质一致,2
984,负责各类业务的流程优化、需求细化,2
985,"""1、根据公司产品战略及业务需求制定航空货运IT产品规划，对产品进行持续的优化和改进，不断提高产品的用户体验和运营效率",2
986,"""1.负责公司质量管理规范的执行和持续改进",4
987,参与并主导大数据平台工具链的设计、开发以及后续维护,2
988,定期实施IT风险评估，协助存在风险的处室进行改进，确保控制活动的设计与执行有效性,4
989,"""1.根据负责APP的开发工作",0
990,"""负责顺丰产品及垂直产品前端研发",2
991,"负责可视化编程积木（ScriptBlock）的可视化实现；""",1
992,"小程序开发，及相关平台的开发和维护；""",0
993,"""1.根据产品提供的需求文档，评审需求及工作量，并保证开发的功能的稳定性",2
994,"""1、制订优选门店IT设备和软件安装配置标准和安装指引，指导和协调地区IT按计划完成新店安装和验收工作",4
995,"""1.机器人运动及控制算法建模、设计与开发",1
996,熟悉数据库编程，有Scratch数据库交互编程经验的优先考虑,1
997,对完成的页面进行维护和对网站前端性能做相应的优化,1
998,"解决项目中技术难题，参与系统稳定性、性能和扩展性测试。""",2
999,整理和分析客户和合作伙伴的需求，对其分类汇总和实现预估，提出需求分析报告和实现计划要求,2
1000,负责运维研发质量体系建设，可担当团队敏捷教练角色,0
1001,对接开发、测试、设计、业务团队，跨部门合作确保产品从设计、开发到上线的保质保量完成,2
1002,"组织项目团队完成项目任务，保证项目的完成时间和完成质量""",4
1003,"""1，负责系统代码的测试工作，制定项目测试方案，计划并实施，保证项目质量和进度",4
1004,"""1、根据业务目标、服务平台、产品定位和用户需求，提出产品策划方案",2
1005,对地区执行效果进行持续监控与管理,4
1006,产品的迭代更新工作，对产品运营数据进行监控、统计和分析，收集用户意见，产品业务逻辑修改、用户体验改善、各操作流程优化，最终制定产品的迭代计划,2
1007,"各热线服务功能稳定运行。""",0
1008,"""1、利用AI和机器学习算法解决物流应用问题中的痛点和难点",2
1009,"""1、负责批量大数据平台搭建、发布部署及相关变更工作",0
1010,"""1、主导开发U3D虚拟场景产品，把握项目核心技术架构，关键技术演进方向",2
1011,负责系列产品的维护和持续优化升级,0
1012,测试执行：能够按照测试方案和用例执行测试工作，并能够遵照缺陷管理规范中的要求进行缺陷的管理，给研发员提出建设性的改进建议,4
1013,"""1.	产品调研，选型，寻找供应商",2
1014,不断优化用户体验和产品逻辑，并结合线下场景及市场反馈情况，有效地丰富和改进产品,2
1015,汇总各个业务部门的需求，梳理产品需求，负责产品文档与最终品质,2
1016,环境的搭建及部署：能够按照环境搭建手册对测试环境进行搭建和部署,0
1017,管理项目的执行，以确保遵守预算，时间表，和范围,4
1018,"进行ios客户端技术和业务的探索性预研""",1
1019,根据需求负责开发、完善内部运维系统及辅助工具，提升运维质量及效率,0
1020,IT项目性工作承接，保证项目顺利推广,4
1021,统筹完成财务公司业务系统的服务器、网络、安全等设备的运行维护工作,0
1022,制定实施计划，包括如成本效益或对投资回报率（ROI）分析,4
1023,参与系统运维，分析并解决系统在运维过程中出现的生产问题,0
1024,"懂docker、虚拟化技术的优先。""",1
1025,"""1、执行和反馈本部或经营本部的各个新、旧系统上线或升级工作，并推动实施",4
1026,自动化工具的开发、使用及改进,1
1027,"""1.	熟悉产品从业务调研、需求分析到实现过程、产品发布的整个流程",2
1028,具备激情、敏锐的观察力、分析和创意能力，思维严谨，善于发现并理解业务需求,2
1029,"Implement&OperateCorporateStandardITwhichincludesbasicnetwork,clientset-up,domain,emailset-up.WorkwithHQtoset-up/maintaincountryITinfrastructureifrequired",1
1030,"参与产品运营活动相关的策划（非核心职责）。""",4
1031,"""1.一年以上Android开发经验，熟悉AndroidSDK，并且开发过1－2款成熟产品",1
1032,负责需求管理工作，包括需求管理、研发跟进、实施跟踪、上线辅助等相关内容，监控在实施项目的重大里程碑是否符合预期项目进度、产出物是否符合要求,4
1033,产品样机外协加工、组装调试验证及改进,1
1034,对SAPHR模块中组织、人事、考勤、薪酬等业务事件及问题进行处理,4
1035,协同架构师解决项目开发过程中遇到的技术难题,4
1036,，参与平台架构部的Argus云平台的设计与研发,0
1037,"按照具体需求独立完成开发工作，优化系统性能和稳定性。""",2
1038,"""1、全面负责产品的整体实现过程",0
1039,负责日常大客户运维保障支持（重点客户、高峰期）,0
1040,"负责产业园日常运营过程中IT硬件设备的故障处理和日常运维、巡检等工作。""",0
1041,"在有限资源条件下，制定产品规划计划，并进行产品全生命周期管理，定期总结用户问题与推广经验。""",2
1042,"""1.有iOS、Android客户端整体规划与产品设计能力，对产品整体的用户体验和转化率负责",2
1043,"""1.协助研发经理完成技术决策，技术选型、技术风险评估，完成关键路径的代码编写",4
1044,"提升产品用户满意度和优化用户体验的一切相关事宜。""",2
1045,负责IT项目实施、公司内部系统安装，调试，维护；系统日常监控、数据备份、恢复；现场或远程解决公司内部IT问题。,0
1046,"协助顺丰科技完成各项IT项目或专项工作落实；""",4
1047,负责调研、分析，负责医药系统整体功能的策划，输出系统整体需求,0
1048,熟悉Scratch源代码开发环境的搭建,1
1049,项目实施团队协同，确保项目顺利实施,4
1050,负责地区IT基础架构支持与管理工作,0
1051,根据要求和规范编写各种开发文档及项目文档,1
1052,"""1.根据负责AndroidAPP的开发工作",0
1053,"完成上级交付的其他工作任务；""",3
1054,根据公司系统架构，对产品进行持续的优化和改进，不断提高产品的用户体验和运营效率,2
1055,三、负责客户开拓、管理和维护,0
1056,"跟踪关键数据上报，为核心业务产品迭代提供数据化分析的方法论以及数据支撑。""",2
1057,组织拟定信息系统安全目标、策略、方针及实施计划,4
1058,"""1、负责分析用户需求",2
1059,"完成上级交代其它专项工作""",3
1060,负责资金类系统建设项目的全过程管理，包括制定项目计划、协调项目资源、把控项目风险、保障项目按计划顺畅落地,4
1061,不断学习数据技术，使用新技术高效完成任务,2
1062,负责用户现场方案讲解，并根据用户需求、遗留系统和外接期望，设计整体方案,2
1063,引导关键的敏捷会议,4
1064,"""1、运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据",2
1065,负责操作系统内部测试及维护工作,0
1066,"""1、参与需求分析，负责系统的架构设计、模块设计和核心编码",1
1067,"""1、独立完成软件项目的系统分析、设计，主导完成详细设计和编码任务，确保项目的进度和质量",4
1068,"现有公司微服务框架及其配套平台和支持和推广。""",2
1069,"其他主动预付相关工作。""",4
1070,"""1.负责公司相关业务系统的事件处理：在ITSM系统上响应用户上报的事件、咨询或故障，根据事件内容，进行跟进、转派、关单等操作",4
1071,良好的编程习惯，追求代码完美，熟练掌握IOS平台下代码优化、性能调优工作,1
1072,参与负责项目代码质量风险评审，提前进行版本风险应急准备,4
1073,"负责H5页面兼容、优化""",1
1074,"上级交待的其他任务。""",3
1075,"""1、能够独立完成软件界面及LOGO设计",1
1076,支持外场测试和飞行演示等工作,1
1077,制定市场调研计划，负责组织公司和竞争对手产品市场销售情况的调查工作，综合客户的反馈意见，定期撰写市场调查报告，为决策层提供参考,4
1078,"能按时完成上级交代的工作任务""",3
1079,撰写详细的产品需求文档及原型设计文档，跟踪产品研发进度,1
1080,编写知识库等相关运维文档；对现有系统操作存在的问题进行总结并提出优化建议,1
1081,熟练掌握mysql数据库开发，可以书写有质量的数据库程序,1
1082,应用机器学习、分类聚类等相关技术，针对海量信息建模，挖掘异常数据，发现异常行为和异常用户,2
1083,"较强的责任心、团队合作和解决问题的能力。""",4
1084,"""1、	负责指挥部项目管理平台的需求调研、系统建设及运维工作",0
1085,负责针对业务及产品部门的数据分析相关需求，进行需求解析和试验设计等,2
1086,"协助解决生产系统生产问题。""",4
1087,"负责产业园运营中心相关IT系统的实施及运维工作。""",0
1088,"设置假设并能够用数据验证。""",1
1089,"．完成相应的调试和编码工作。""",1
1090,评估项目质量风险，与产品经理和开发人员就项目进度和问题进行沟通,4
1091,"""1、独自或和团队成员配合，完成模块设计、模块开发、单元测试，接口开发等工作",1
1092,按照开发流程规范，进行项目编码开发,1
1093,有效地对新人进行辅导，帮助其快速成长,4
1094,负责硬件系统或单元的调试，并参与完成系统测试,0
1095,"协调开发团队与外部客户，跟踪产品运营效果，形成产品分析报告并给出改进建议""",2
1096,解决遇到的各种技术难点，提出建议和最佳实践,4
1097,"""1、开发Scratch插件与自定模块",1
1098,协同或带领外包团队按时、保质地完成分派的研发任务,4
1099,"对软件需求进行管理，跟踪、控制需求变更，并对需求变更提出合理化建议；""",2
1100,负责项目页面编码、样式、程序嵌套、静态交互效果展示、浏览器兼容等相关工作,1
1101,根据需求，架构客户解决方案,2
1102,"""1、对测试过程进行监控，完成集成测试，系统测试，回归测试等",0
1103,"积极了解业界发展、相关新技术、新应用、扩展个人技术知识覆盖面。""",2
1104,"必要时需要协助其他团队解决技术问题""",4
1105,IVR流程设计和开发工作，确保公司,1
1106,"""1.负责H5前端设计和开发",0
1107,基于顺丰各项业务的海量优质数据，进行数据分析、人工智能建模、训练，为顺丰业务的数据化智能化运营提供参考和具体应用,2
1108,"测试质量分析与测试方法改进。""",1
1109,基础架构相关工作报告,2
1110,二、负责市场运作和营销策略的制定：,4
1111,"跟踪上线产品的推广效果、用户反馈，持续改进产品，提升用户体验""",2
1112,"配合其他部门做好设计相关工作；""",4
1113,负责研发项目的初期需求调研，并提出针对性的解决方案,2
1114,"与数据计算/存储团队合作，优化数据平台的性能，解决故障，提高稳定性。""",2
1115,"""1.支持算法的实现和优化",1
1116,具有较强的沟通与文档编写能力,1
1117,解决项目实施过程中可能出现的问题，确保最终的用户体验质量,4
1118,，负责中间件各组件相关标准制定，系统系统基础架构设计；2，负责中间件相关的技术培训与人才培养；3，负责中间件研究与定制开发工作；4，负责中间件自动化运维平台的建设；5，负责新技术、产品的研究与引入,0
1119,对测试实施过程中发现的软件问题进行跟踪分析和报告，推动测试中发现的问题及时合理的解决,4
1120,负责桌面事件数据分析，深挖优化项，并负责或推动优化工作实施落地,4
1121,"沉淀分析思路与框架,提炼数据产品需求,构建全面,准确的业务指标体系,并推动数据产品的落地",2
1122,负责产品新技术研发,2
1123,负责完成自动化工作的项目管理及进度管控,0
1124,负责系统测试工作，制定项目测试计划和方案，设计和执行测试用例进行缺陷跟踪,4
1125,开发测试工具或自动化解决方案，自动化测试程序编写，提高测试效率,1
1126,严格执行工作计划，主动汇报并高效完成任务保证部门及个人工作目标实现,4
1127,负责配置管理与变更管理、容量流程改进及优化,0
1128,"""1、根据行业或市场情况，结合公司产品发展策略，制定本部门产品或服务的发展路线",2
1129,按照项目计划在保证质量的前提下、写规范技术文档，按时提交高质量代码，完成开发任务,1
1130,"负责组织编制公司技术开发计划和公司技术发展长远规划""",4
1131,能够独立完成产品的需求分析和产品设计，善用原型设计等软件完成流程图、概念图、原型图等设计,1
1132,把握项目实施的整体进度，监督和指导技术团队各阶段计划的执行情况,4
1133,负责项目中主要功能的代码实现，同时参与后期的生产问题解决,4
1134,"负责运维主动预防工作，从应用系统架构、监控、容量、性能等方面进行分析以提前发现隐患问题，并推动优化解决，不断提高系统运行稳定性；""",0
1135,"""1.根据项目具体的要求，承担开发任务，按计划完成任务",4
1136,按照项目计划按时提交高质量的代码完成开发任务,4
1137,负责公司区部、分部、点部、门店的场地新建、弱电、网络设备、线路安装调试和故障排除,0
